machine_id,temperature,vibration,pressure,working_hours,failure
1,60.99467114812856,6.026990953842031,100.81115229770457,415.4154154154154,0
8,72.30943956388164,5.858662043639804,101.42734784023696,420.42042042042044,0
8,62.840241930737946,5.764882835638597,88.77180798068893,425.42542542542543,0
3,76.88838247032785,4.021810428162186,111.25430365121422,430.4304304304304,0
1,74.66782550264863,5.594619291361685,108.98847920669449,435.4354354354354,0
8,83.67370254721993,3.1537347790843033,79.95987450046813,440.44044044044045,0
3,79.58253826152571,6.007636836880362,94.16256524371049,445.44544544544544,0
3,72.27261409134567,6.735693886062591,101.3961980880917,450.45045045045043,0
1,77.47980434061915,4.243827798033331,91.98530496585738,455.4554554554555,0
5,80.05102162299656,3.809796411690561,109.56057966381691,460.46046046046047,0
10,64.92562714092017,2.5750459507041805,98.99676192314293,465.46546546546546,0
7,66.70669001680199,7.915910467131382,102.5360879418278,470.47047047047045,0
10,69.0317396260659,3.9686719323155772,93.9893603877539,475.4754754754755,0
9,65.2446945583565,4.6025219279667535,70.10171764884078,480.4804804804805,0
7,80.15686945063484,5.600311169991452,69.24477517656325,485.48548548548547,0
9,63.72689458322696,5.564415285779869,108.84414320038042,490.4904904904905,0
8,82.51651471399825,6.49312019136214,104.00368114734091,495.4954954954955,0
2,66.33026801119617,4.241340160323342,106.57993309526627,500.5005005005005,0
1,74.72396642839358,2.722664123058174,102.0170926309437,505.5055055055055,0
7,71.66415148762889,2.372669382055368,103.21851105060271,510.5105105105105,0
7,60.24020191708333,3.8414895343143067,114.53535060428183,515.5155155155155,0
8,69.80110270509209,3.096299050650752,106.66929058602119,520.5205205205206,0
5,73.33643531450598,4.392766589384483,115.6136402545917,525.5255255255255,0
3,69.35707312889502,7.615157621519965,102.57192761839896,530.5305305305305,0
8,56.57293441493716,4.2454435882326225,95.49427389220344,535.5355355355356,0
6,87.01429243526172,4.244698277330887,102.91304293234369,540.5405405405405,1
3,70.87699482861736,4.9672024474884235,87.45733177769054,545.5455455455456,0
1,62.05697424836478,4.188750017575868,94.30229606632136,550.5505505505505,0
3,86.20768023467275,4.865217528563612,102.66356962960056,555.5555555555555,1
5,76.17389809720325,6.081738444962693,102.46477497851518,560.5605605605606,0
3,57.99830003598391,6.769502109526628,98.40371679995518,565.5655655655655,0
1,59.55505253600121,7.006426399478047,79.1772293473869,570.5705705705706,0
5,67.77605280112158,9.11370444146204,109.54614319631071,575.5755755755756,1
10,72.97306978849822,6.138718892344876,112.51342609899324,580.5805805805805,0
7,76.22799831463922,9.468957802698618,124.65535742878359,585.5855855855856,1
7,79.50178479528567,3.4470363838807137,106.62663994883097,590.5905905905906,0
9,75.39572406400143,9.18256980484917,100.02192751287224,595.5955955955956,1
10,83.46745978640996,4.23924789156082,84.80455735584775,600.6006006006006,0
10,71.2679315968047,4.435962138473929,122.38026804041583,605.6056056056057,0
3,62.403606195217776,4.7602549051542535,103.71749465311035,610.6106106106106,0
7,69.96649130341027,4.562758577682538,102.90059760738184,615.6156156156156,0
1,69.31019339654208,5.171680793453007,96.18915702731722,620.6206206206206,0
4,44.217845703375076,3.8399439950231216,95.23045650347707,625.6256256256256,0
4,64.38633140904341,6.659924346142744,110.3240010107627,630.6306306306307,0
5,73.1420373295045,3.8943299307576407,84.67839066012112,635.6356356356356,0
7,65.75784434788214,6.311220796505783,124.3814778873817,640.6406406406406,0
7,63.53790638177001,8.05544723904753,121.11289686307558,645.6456456456457,1
4,79.11376195804564,4.28579526038452,94.68907679699366,650.6506506506506,0
7,60.834541752245606,6.588766835958355,87.04203151190436,655.6556556556557,0
3,77.11622650470824,6.118318577806369,69.77191017466879,660.6606606606607,0
6,56.67255529211715,9.5057737644395,81.2287919127366,665.6656656656656,1
2,97.60761935726184,3.9903388703101,110.94867239324311,670.6706706706707,1
10,67.84314473098743,6.590143233611568,104.73012788350981,675.6756756756756,0
9,66.76734710703944,1.7479778164468938,107.40480347959132,680.6806806806807,0
5,81.43065902889919,4.008283178526374,72.31630547013758,685.6856856856857,0
6,65.81295159193552,5.7067856751938155,94.06276569846004,690.6906906906906,0
4,84.54927808325667,7.786319938179562,120.50909209423124,695.6956956956957,0
10,73.71593830486526,2.5481332700315944,98.5595889202097,700.7007007007007,0
7,68.81602099453771,6.572181281482221,80.91557898064022,705.7057057057057,0
9,67.74994096629625,4.873553087034082,98.32596503735648,710.7107107107107,0
7,82.07592170430262,1.956944693215375,88.43473872452125,715.7157157157158,0
1,72.30487214603502,5.36317369189758,105.00518589918096,720.7207207207207,0
1,74.3230873119077,8.418322465956424,100.30818068331573,725.7257257257257,1
9,75.41001872603628,2.759154680176766,108.14944996123435,730.7307307307308,0
9,71.32936185222691,4.780124569259633,81.73114559852331,735.7357357357357,0
4,75.19872226349983,3.0267220307208675,93.26925147002352,740.7407407407408,0
9,68.8167657731901,4.062834136179968,116.35651512098664,745.7457457457457,0
3,69.50191368173424,7.8643402870492665,79.68579918346778,750.7507507507507,0
7,58.808850719732916,4.456951049017235,84.95331975940033,755.7557557557558,0
6,72.97760250918397,7.8031314750306535,102.98945964988096,760.7607607607607,0
8,52.804589932877796,7.2181080958631725,104.30094758625687,765.7657657657658,0
9,72.83558070610913,4.274524173031104,92.66725235885846,770.7707707707708,0
5,67.19383983835185,3.994801078787535,95.82350676041725,775.7757757757757,0
1,73.74585109450979,3.208002386370996,107.99838342333463,780.7807807807808,0
3,59.511716659183236,3.1382376116131914,112.74452502639801,785.7857857857858,0
10,48.80642631961358,5.706414789015686,83.96167502065362,790.7907907907908,0
8,66.49134693026461,4.960429369570069,105.46479280941925,795.7957957957958,0
6,59.54087331142902,3.7527891301415868,122.68024000008583,800.8008008008007,0
8,52.19443316789518,1.9024741557534424,98.26161907958301,805.8058058058058,0
9,77.6798326969457,5.212357535644424,83.80241269317222,810.8108108108108,1
4,86.0123822714204,4.060895641877334,83.10862136759175,815.8158158158158,1
1,62.0304856422545,4.609404608835812,97.58893838032205,820.8208208208208,0
1,69.24229172778547,5.609323657396163,115.53770957301428,825.8258258258259,0
10,66.92214383320187,-0.003605722775726683,99.38866225230068,830.8308308308308,0
4,63.41101578023797,1.9334507925817506,102.83847969858891,835.8358358358358,1
7,76.63737213888021,9.592886153610376,85.05487476739295,840.8408408408409,0
2,80.10141460428619,3.986778986600765,114.74676449464822,845.8458458458458,0
3,61.313928107343955,-0.03486620479505831,82.81512143251967,850.8508508508509,0
1,70.44766867094904,2.100119640967495,92.4325527359255,855.8558558558559,0
5,82.84533033933894,9.968934737282867,109.44872293069442,860.8608608608608,1
1,76.89036203214972,3.59400507946032,69.40852752520102,865.8658658658659,0
8,78.37697438400488,7.318030489794314,102.60941724528561,870.8708708708708,0
1,83.67985307442414,5.2422359966744105,84.41389650412329,875.8758758758759,0
1,83.5484517237325,4.030065925002058,100.2482409836367,880.8808808808809,0
2,80.28642630303065,6.550890941526186,94.71916588432096,885.8858858858858,1
2,71.44937414781181,0.2312866492874237,131.5875223802273,890.8908908908909,0
6,66.17516982541908,2.1177347602867944,94.1031821620014,895.8958958958959,0
7,71.03477765313185,4.015297975720879,127.63977059325013,900.9009009009009,0
5,64.65593313976632,2.3141912034607834,108.80428436775063,905.9059059059059,0
1,50.475131269893176,3.838444422992057,87.97811543905408,910.910910910911,0
1,67.2050093419996,6.707426091365656,104.96216387889635,915.9159159159159,0
3,73.5752624383722,5.2642734426719615,95.43385380493282,920.9209209209209,1
2,64.12730582233822,7.661234071019178,103.63236236111851,925.925925925926,0
5,68.07220212761392,5.3907505687034885,89.291635188501,930.9309309309309,0
10,68.45963284033267,6.984921662989053,125.35266450018936,935.935935935936,0
6,83.56856774218889,4.871859399743005,113.88097136195087,940.9409409409409,0
7,66.40562725975099,3.8194490332804345,100.47672352242387,945.9459459459459,0
4,83.56633382183455,7.961136111083777,125.93672152104301,950.950950950951,0
7,42.875095081520264,3.5812994241278666,101.11418866124274,955.9559559559559,0
8,83.47855781329037,5.687689646248598,116.46437447291747,960.960960960961,0
1,82.97406114862625,6.537794726448946,100.57450881283637,965.965965965966,0
6,79.02254673389191,6.682985408941713,105.90831392215868,970.9709709709709,0
8,49.88081996796228,2.669114659559961,98.77841828585831,975.975975975976,0
5,80.1888699522248,7.103900811656532,101.42952030810905,980.980980980981,0
4,69.4988082432475,3.0420895077854597,102.55797790581998,985.985985985986,0
2,44.7066256007534,6.621407310699987,89.9540225126741,990.990990990991,0
6,82.98177707834697,6.0703469420981975,93.98396999615369,995.9959959959959,0
6,84.44173078548968,6.637261323559797,96.74867475270742,1001.001001001001,0
1,50.95487928134828,2.589992957801945,103.44566525203444,1006.006006006006,0
9,71.75421075300113,6.175859485468783,99.541314707448,1011.011011011011,0
6,83.88591121444182,7.171187352816343,117.5954880073856,1016.016016016016,0
3,82.30161313457147,5.386791566323481,112.70677478469462,1021.021021021021,0
4,78.36061051159524,3.3627666407908463,97.05508665961942,1026.026026026026,0
4,43.527471201024916,6.839495228655981,120.72675846177908,1031.031031031031,0
3,77.29542766635814,5.227839256201539,128.09530935363185,1036.036036036036,0
10,67.81896101626057,1.651111472344608,69.34260557616824,1041.0410410410411,0
3,79.95857528718494,3.2076210753666796,113.98435127599419,1046.046046046046,1
3,72.56161458433824,3.9474109375460524,89.60523704002752,1051.051051051051,0
4,69.80118389711134,8.011636575279313,112.01122031984949,1056.0560560560561,1
7,76.40903849409236,7.660366172612429,118.57356910969648,1061.061061061061,0
4,68.28086628928241,7.653937062113352,86.84511108234172,1066.066066066066,1
9,69.75722720108058,5.464720555367733,72.2150935147636,1071.0710710710712,0
1,64.44776000871238,6.827189583558399,112.53151132323798,1076.076076076076,0
8,53.94591008815438,2.7184411826282187,102.03103723725417,1081.081081081081,0
7,75.67853473771271,5.013606196785543,74.97341869146058,1086.0860860860862,0
2,61.939696803294304,5.9032654032991925,137.94346758194234,1091.0910910910911,0
8,67.99208133959266,2.8502018853817597,109.36629118384828,1096.096096096096,0
1,72.86973958453933,5.41982417928374,110.05150060187728,1101.101101101101,0
9,49.147823564345614,8.373278371608688,120.48726628843073,1106.1061061061062,1
9,51.38651096323177,6.117539569121254,91.28764070730247,1111.111111111111,0
2,67.00261423390798,6.835090413328241,101.95681168133015,1116.116116116116,0
7,74.54563482299656,0.09518615313547496,80.21017129330356,1121.1211211211212,0
10,77.44038270649162,8.11593769830585,90.88077329072223,1126.126126126126,1
3,54.08685504124093,4.627755304495661,105.78490000703857,1131.131131131131,0
7,76.36631484412815,3.4626273718599156,75.02072999301322,1136.1361361361362,0
10,67.54930381683664,4.650724296380139,90.45565681482879,1141.1411411411411,0
9,61.16842754903523,2.0299556834382044,86.08099060093419,1146.146146146146,1
4,63.514481439406296,7.095884123504285,102.13138368430518,1151.1511511511512,0
1,78.01857332040166,4.329208554452414,108.62051892498023,1156.1561561561562,0
2,72.74005785085572,3.522738375947861,111.13229206564685,1161.161161161161,1
1,70.50306522755321,4.6638898686232695,114.98224967167226,1166.1661661661662,0
5,72.434957388079,7.236031309152282,120.58175269858556,1171.1711711711712,0
5,79.28097776616194,5.262916801562441,109.1086818052511,1176.176176176176,0
7,69.02900432596677,2.180612460933066,128.31003848341624,1181.1811811811813,0
9,70.54318886454237,5.9299616594821645,101.79253781897023,1186.1861861861862,0
9,81.38170740137805,3.14204009135475,97.40018268624178,1191.1911911911911,0
3,66.68413375736841,0.6877979372503669,109.1096104504006,1196.1961961961963,0
3,76.18140595280681,7.992014425434356,96.75383237511117,1201.2012012012012,0
3,64.96295519326858,5.914459749655378,127.78847093162574,1206.2062062062062,0
4,65.84132658588216,4.8434586723931705,116.96475209702818,1211.2112112112113,0
8,68.95950243200363,4.308780970606603,111.25417216299272,1216.2162162162163,0
6,75.15272852986766,7.794159001466632,101.97129016062026,1221.2212212212212,0
8,81.94181962551069,11.174310300396812,93.88784242877706,1226.2262262262261,1
1,70.96545263538775,5.897561037133033,110.5198750685164,1231.2312312312313,0
8,55.00163088676456,2.9407306353442477,83.09353822229562,1236.2362362362362,0
4,76.31446293533938,4.691068962264048,123.01545300161531,1241.2412412412411,0
1,94.53842174145709,5.861145344188098,97.3354494192194,1246.2462462462463,1
8,71.08668831067351,0.3009433860162689,104.57660099861094,1251.2512512512512,0
4,52.912323608204204,5.668998403556236,86.35598385710067,1256.2562562562562,0
6,71.6965288947085,5.8728502589861575,110.84479394678831,1261.2612612612613,0
8,69.96987396816161,7.652684395974441,93.19387580742507,1266.2662662662663,0
4,69.1289115663761,7.444246604746107,109.73843185457648,1271.2712712712712,0
3,79.45409899977133,5.222344320579072,111.36090203466084,1276.2762762762763,0
9,83.78274786335724,8.029273813160717,90.28551829617189,1281.2812812812813,1
3,76.83585745201083,9.071356638077512,83.14706318629007,1286.2862862862862,1
9,68.66941915328931,5.0559029104889195,122.97849874816816,1291.2912912912914,0
2,81.2567878436963,5.836374156935498,97.11551448956376,1296.2962962962963,0
2,55.06170358785759,1.4654052937788475,103.37273224068457,1301.3013013013012,0
2,62.839438792660054,2.098053475117824,107.28196786970113,1306.3063063063064,0
6,63.9537222139827,3.3236073719809625,81.1944980515267,1311.3113113113113,0
3,69.69049352068066,4.112763390965894,106.93999205229832,1316.3163163163163,1
9,75.06734662486838,2.807753950523863,101.48689804231955,1321.3213213213214,0
4,67.99287051662716,4.928009176045516,90.34703953443413,1326.3263263263264,0
1,60.939642054977256,4.172581664650763,82.65196022743406,1331.3313313313313,0
4,79.7485028469613,7.14179046267923,109.08828321935904,1336.3363363363364,0
1,67.64543277795306,4.050452709032584,116.91568012292319,1341.3413413413414,0
5,71.02128920871034,0.4265641035690111,102.67885776089204,1346.3463463463463,0
4,75.51067745475908,5.251502345070841,78.4830198722547,1351.3513513513512,0
8,70.38877607922947,4.971603951177322,84.14000774237904,1356.3563563563564,0
8,70.4327169474429,3.2759002371910126,93.51814436013919,1361.3613613613613,0
7,80.3047342043583,5.189999766994074,123.46929611741125,1366.3663663663663,0
3,71.51369474570376,2.84947082354733,96.29874006851686,1371.3713713713714,0
1,78.62796985790489,5.6596799072466855,92.971466158027,1376.3763763763764,0
1,75.4466744431839,10.265848873859703,74.89772800485828,1381.3813813813813,1
3,90.16887544186916,1.3887890541864674,90.14972814834833,1386.3863863863864,1
6,74.0941341786913,3.967515825981679,81.50595469013754,1391.3913913913914,0
7,76.37973270150773,3.6469897571017285,84.952302536158,1396.3963963963963,0
6,81.01656713996367,4.133480233024913,101.79926020238113,1401.4014014014015,0
6,70.63617759950169,7.039849159193949,93.98253691583234,1406.4064064064064,0
6,63.62146903270559,6.085653118638049,125.4924167900702,1411.4114114114113,0
3,65.25854418876543,6.697533005212847,116.17005059061215,1416.4164164164165,0
6,65.35493074497512,5.060991009507196,90.86674093284492,1421.4214214214214,0
8,60.49669031803282,2.3558013601102847,86.24773237389228,1426.4264264264264,0
2,73.17805169201884,2.7706292774800407,120.73962903496289,1431.4314314314315,0
5,63.70483451950916,6.492519414933184,124.90063734225225,1436.4364364364365,0
1,71.94852821201847,5.3416637968265945,67.08627634681702,1441.4414414414414,0
1,68.41325556289364,7.520414812157677,101.39286435957553,1446.4464464464465,0
5,69.58378506707486,5.5865242064935945,96.2218253815491,1451.4514514514515,0
3,75.56056647828856,2.63397001333575,109.73680210089906,1456.4564564564564,0
4,64.58100875611453,3.9561963716336903,129.14002186242257,1461.4614614614616,0
3,76.38891045936774,6.1296282993658595,92.73914471008302,1466.4664664664665,0
1,85.67307866638953,6.420664992477251,69.0895222800413,1471.4714714714714,1
1,73.43109082951759,6.710217264309376,108.68511550223896,1476.4764764764764,0
5,62.179043147275316,2.902951773589614,120.84946102906304,1481.4814814814815,0
6,63.849819886602035,2.59793966784615,95.44360327720338,1486.4864864864865,0
3,67.51737099214884,4.620394960505158,89.42443779790509,1491.4914914914914,0
9,64.05109702930434,7.880147033066909,93.44110891933451,1496.4964964964965,0
5,60.0881969038995,3.612263358383964,112.75308050696853,1501.5015015015015,0
8,71.54407276961692,5.909943781201946,93.18308588072529,1506.5065065065064,0
1,67.78802668274201,5.91012227787793,104.93140450514268,1511.5115115115116,0
5,71.89720883558059,6.521545499341227,100.4170437360991,1516.5165165165165,0
3,81.86387412215288,8.32888050789642,98.86930581365851,1521.5215215215214,1
1,67.63647166075641,8.123812849532213,110.51938490128349,1526.5265265265266,1
4,58.145799953196885,3.81078833232099,92.82130150203709,1531.5315315315315,0
5,66.01107507746448,0.8042091173826522,93.54120159726581,1536.5365365365365,0
7,77.70425217116643,3.6429413292705144,111.96404274999631,1541.5415415415416,0
1,76.76770270716955,5.151344588094471,85.19612013747022,1546.5465465465466,0
3,75.18639647613567,4.276709444628686,86.79669713766509,1551.5515515515515,0
2,63.75293276837897,8.935797885856271,81.0952856298461,1556.5565565565566,1
9,77.51902618032699,5.037560608632899,112.7351636991483,1561.5615615615616,0
10,79.76899078037066,6.307423760512387,98.42144547878098,1566.5665665665665,0
6,63.04578370110024,5.434428619294687,80.29577280881401,1571.5715715715717,0
10,69.58429902457476,4.306733633018355,112.80712843463603,1576.5765765765766,0
3,90.20401963682112,1.150376644074667,91.66686757636846,1581.5815815815815,1
8,62.60125723536613,4.842764722917029,86.92482881744672,1586.5865865865867,0
8,52.949133307562754,11.509294586308254,97.06482161684572,1591.5915915915916,1
2,83.82904434464798,2.5110832003243324,122.18085414201838,1596.5965965965966,0
6,81.3660477170456,1.370253911251551,94.07556705255145,1601.6016016016015,0
7,65.43032676422575,8.872778605137821,108.63008296173376,1606.6066066066066,1
2,68.87008218131913,6.48416593973867,110.9062003067643,1611.6116116116116,0
10,57.75064949811048,5.374839761046873,106.64909947009609,1616.6166166166165,0
2,70.88952272609703,7.725347724734116,119.06607474511392,1621.6216216216217,0
10,81.659137153714,3.336996114087807,89.39325993051581,1626.6266266266266,0
1,64.57395158241722,4.786810478170697,84.34997735424496,1631.6316316316315,0
8,78.77101978786293,6.910308233801646,84.05550015962508,1636.6366366366367,0
1,74.63723857390433,9.220708735640791,97.8329737705031,1641.6416416416416,1
9,75.7781689088114,2.6629113706867833,85.79430013239207,1646.6466466466466,0
6,65.15690819413632,7.56146891712079,102.21311367797993,1651.6516516516517,0
7,66.45375817066505,5.763678121681968,101.1548262958734,1656.6566566566567,0
10,51.532275655285986,5.326122134858832,115.2785995477906,1661.6616616616616,0
7,64.33330587489894,4.984541555490524,104.3671646235406,1666.6666666666667,0
10,81.63485458031259,2.2307067586107934,93.75772216207828,1671.6716716716717,1
3,60.70667805897726,6.926177996426064,106.16273806649025,1676.6766766766766,0
2,62.19698346143095,3.435461959347344,84.5470897015309,1681.6816816816818,0
9,76.40189823707124,2.840618594995306,99.42788967963524,1686.6866866866867,0
8,74.02768291993094,6.770917917800676,104.79101850393371,1691.6916916916916,0
10,76.898632497963,6.578268050293357,101.9397639722519,1696.6966966966968,0
7,58.36779459909596,5.1580001672221245,106.22597642403976,1701.7017017017017,0
9,95.64057949300346,7.159087241623283,90.33930976430813,1706.7067067067067,1
4,57.8424662583275,7.85187316295823,117.28047104214274,1711.7117117117118,0
4,71.54247313734068,7.6164481556510815,127.3325342409356,1716.7167167167167,0
1,68.41344504131413,3.94344205319604,75.95985782712108,1721.7217217217217,0
8,58.13358482634953,7.028209862559424,81.76603006068628,1726.7267267267268,0
3,66.2979057718675,5.4232819550172975,100.64624512036578,1731.7317317317318,0
7,70.2330760088587,8.451815540704748,96.15173529170688,1736.7367367367367,1
2,63.5002678813653,4.752543327465654,128.44618608659172,1741.7417417417416,0
2,79.3722362153485,4.287056725263339,103.29676485136692,1746.7467467467468,0
7,68.38374254537528,3.7724062463142465,120.88817880588937,1751.7517517517517,0
6,56.587253289817134,5.378575788471111,69.263141703196,1756.7567567567567,0
3,55.73874467330703,5.933450935184208,112.21254224998528,1761.7617617617618,0
9,76.06165090611456,5.971924565854542,89.26724771112518,1766.7667667667668,0
10,55.132292172996635,5.698345080623714,89.02686145570514,1771.7717717717717,0
6,73.16426073049084,6.342074025359612,96.27462960381814,1776.7767767767768,0
10,74.44655185666959,4.5549163281712035,78.63124540403362,1781.7817817817818,0
10,60.04644636075983,3.254969368816257,106.64178287982779,1786.7867867867867,0
6,78.9073808377489,3.0803440061727043,102.86072450075193,1791.7917917917919,0
1,52.82206376238368,6.950102190606937,103.99288372280905,1796.7967967967968,0
4,72.9645893399856,5.940644621056579,113.30546533199359,1801.8018018018017,0
10,69.59142066403992,1.288324458099352,122.7217306929123,1806.806806806807,0
6,68.81002024269107,7.193506853599882,94.54433426368679,1811.8118118118118,1
6,58.22103357019427,8.76087029280531,107.1602595960471,1816.8168168168168,1
5,60.629779956000746,3.5681662984829345,104.39482312502469,1821.821821821822,0
1,86.18802025020598,5.6723200925520825,105.66421759493409,1826.8268268268268,1
8,82.15155008871754,4.053083812735281,105.88896496698975,1831.8318318318318,0
5,77.42084588523798,6.256613850942333,123.85755016847259,1836.836836836837,0
5,79.39848103529688,2.6679822218495497,93.1048469726606,1841.8418418418419,0
7,78.46013544671268,4.857108685802438,77.11396145194476,1846.8468468468468,0
4,66.76643787713792,6.962628255997562,89.53189347076169,1851.851851851852,0
6,70.47603551814352,7.471423478597679,111.35900400303107,1856.856856856857,0
4,55.27491621958991,5.852991637839377,100.34994262970766,1861.8618618618618,0
3,69.10304373192474,4.321909393580522,92.98600989257505,1866.8668668668668,0
7,81.83414249539186,1.814797831312783,83.85254097385537,1871.871871871872,0
8,63.392927517428646,3.4849005775214366,103.31929182595799,1876.8768768768768,0
4,80.23141204687226,4.06145319049044,109.66759412910713,1881.8818818818818,0
2,70.91585738693763,3.6045324333967717,104.58808082644042,1886.886886886887,0
10,56.146281343302675,5.11910593662723,96.2000450326758,1891.8918918918919,0
3,58.926804866536884,4.31622452765743,102.19961926446193,1896.8968968968968,0
1,79.19302869707755,5.344242744670886,102.11264449836123,1901.901901901902,0
